episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
-8.110592526152942,-8.349220845599529,-8.459147231639548,-8.587877629879827,-9.345354578157512,-8.110523188412778,-8.110524175029495,-25.652495436072705,
1,-115.67486001055794,-109.25302347966579,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
59,-4.900398546532398,-4.833121998115471,-11.267462368610607,-11.229729419648177,-11.470897920670017,-11.553879253705485,-12.222288932151605,-11.291321864475552,-11.275570056939968,-17.098490925790106,
59,-3.4267592253553043,-5.767176764360659,-11.35698985097939,-11.405091161762362,-11.52818025915087,-11.659225373713342,-12.649096280925509,-11.339755580419686,-11.340341719348594,-24.86954179084349,
59,-5.45892149101519,-4.541873242901564,-11.381453633851315,-11.582761423280713,-11.605736596328857,-11.647853409458612,-12.37435290099987,-11.208165103110657,-11.207629012395609,-18.6403598879464,
60,-7.979215698747873,-5.752329488788365,-11.163183008689348,-11.125753442028946,-11.234101044797736,-11.303737998574343,-12.200954148906629,-11.15826889150666,-11.157827765056608,-22.3952925270571,
60,-5.558921105458403,-5.004557872190048,-11.533837195519274,-11.461969695351868,-11.754025616096397,-12.016740175111359,-12.63591838234498,-11.433668788968664,-11.43491413385593,-22.176697648039166,
60,-4.832417336067796,-4.836855421482135,-10.71223016448585,-10.843361735106098,-11.0014505397064,-11.129695429513324,-11.928099783167923,-10.653115237595099,-10.653280879981558,-22.980831515987543,
60,-1.1290964021332506,-5.618141690629151,-11.635454019689885,-11.568061610129996,-11.759674737495633,-11.91158256503082,-12.891644018519333,-11.666552546784871,-11.672456709494705,-19.87214990071098,
60,-5.2874309328980935,-4.959450840377461,-10.972254908506253,-11.044747322776729,-11.204615511739382,-11.407615808177916,-12.3471450888361,-10.926814260027625,-10.923779336517564,-19.06820133199268,
61,-4.886448419066413,-5.350362539482591,-11.248754764971672,-11.386898971828845,-11.646841126408765,-11.888503227843454,-12.629615038645406,-11.07214734721619,-11.07027151164864,-20.355389127107337,
61,-2.4128058356254622,-4.893761277096009,-11.411328786588848,-11.418197493157598,-11.74582708851444,-11.931288346879562,-12.7780828153503,-11.488058370517454,-11.496477386878546,-19.23767707411744,
61,-6.9464177652428605,-4.701745144262221,-10.900077606819178,-10.742139953311685,-10.95399266558285,-11.103541914898358,-12.143153949660459,-10.902232724645001,-10.90159929927637,-21.01121010849517,
61,-6.22136956751637,-5.47749747070379,-11.225839164596767,-11.309188979176708,-11.478178755217275,-11.744480765555554,-12.702093508380726,-11.19298057921964,-11.188369882540051,-18.927187079690942,
61,-9.022002149805356,-4.578495895947594,-10.88934245831946,-10.97699657928934,-11.14881570041958,-11.255504793201412,-12.106329832517723,-10.814611917183596,-10.804511869435938,-17.255347589522724,
62,-10.981429125552095,-5.610532841977436,-11.652923495053063,-11.663308721855575,-11.796829528652657,-11.880016680082594,-12.575365332770398,-11.503501598978332,-11.50157859901816,-17.37430745578076,
62,-7.3124767139868645,-4.791461819973139,-11.4634793406153,-11.353420605572962,-11.482403509060676,-11.623540432211474,-12.492645726307247,-11.384967456750632,-11.385309024623986,-20.29321899631903,
62,-2.9188429592309064,-4.693611686076329,-10.816361150552229,-10.70149700923182,-10.967256365379468,-11.120586852378349,-11.942654933537472,-10.790817149560684,-10.79108560332767,-20.685628545436803,
62,-6.1350271645519845,-5.616626963148249,-11.208893021027418,-11.25991404387195,-11.392747502095173,-11.471656679460486,-12.503754227754033,-11.18975548144947,-11.189829799076202,-24.733392241538468,
62,-4.780350684883125,-4.478041744418918,-10.980802989834341,-11.289334518112138,-11.54488952841662,-11.655179026061155,-12.01059876795394,-10.85992279462086,-10.859851608228066,-22.40642195773552,
63,-4.723720143495118,-5.2167272767559405,-11.862762681165341,-11.596791548329954,-11.731256934911478,-11.79085672898241,-12.821780874545796,-11.812617606080408,-11.81098077942004,-20.233911900511334,
63,-8.094850719296813,-4.799834306309306,-11.426574734435075,-11.515930806899684,-11.683930103900018,-11.739093080110077,-12.672997113958576,-11.327461638089929,-11.326870693334595,-20.622687161510243,
63,-8.488521753838581,-4.939507156476812,-11.007247776714149,-11.139228067236582,-11.327911058748514,-11.473466761893581,-12.605884378301907,-10.936641847264182,-10.938853275732031,-20.547167701473455,
63,-4.8791061352183105,-4.698788889790394,-11.05579265991916,-10.934704014196036,-11.187969698345627,-11.27991377177424,-11.72155288037371,-11.005771114402998,-11.005207460369627,-23.623290612002826,
63,-5.862861362584641,-5.673696863320887,-11.050354797818272,-11.060484122967406,-11.313229863356968,-11.492927598998332,-12.310933859990369,-11.060858608896169,-11.062506800607915,-19.718401853697245,
64,-2.412104340910177,-5.647127602215128,-11.393369819495456,-11.382913055319623,-11.50597257361685,-11.61590070828863,-12.204315374761382,-11.301220470793602,-11.300706640120008,-22.323242438065197,
64,-4.764116581617196,-4.9851937493455605,-11.209439149956657,-11.149096363275621,-11.277080065670615,-11.466900837091641,-12.545747508817339,-11.167809808975598,-11.16721282897579,-22.085385858344843,
64,-3.9154297034986167,-4.7141829808365445,-11.547975358797306,-11.535079971826601,-11.796059002144666,-11.924870402434815,-12.515301795386865,-11.61181792878411,-11.6048168013998,-17.473071346605256,
64,-4.686960427584021,-4.73785068138102,-10.873412636870913,-10.805004384927011,-10.980904332988306,-11.062328251312413,-12.000461324231647,-10.866199249904055,-10.866202823283086,-21.38373783221398,
64,-5.844258548361039,-5.889168937689881,-11.395298818994322,-11.580956038701181,-11.781179817803661,-11.816104444989694,-12.642792814489082,-11.23789466301718,-11.238361556041559,-18.796110973696305,
65,-8.565919574207458,-5.455841010392323,-11.387811907135797,-11.284311625048499,-11.47313906958673,-11.609484753893334,-12.160398562196852,-11.382819056199834,-11.382173113105734,-20.033194536257025,
65,-7.185481864655293,-5.089095328882547,-11.246998613300162,-11.472299947667242,-11.746112720883646,-12.021175744228412,-12.723070588876471,-11.233211930958486,-11.230104805711324,-20.562560091960396,
65,-4.604991821644991,-4.737913810933033,-11.121759713542632,-11.350901672443376,-11.665682446529138,-11.838421648043209,-12.509062628731996,-11.096219156118627,-11.097045068259527,-21.709796797390098,
65,-1.8236973559514325,-4.574555267021309,-11.091325558174026,-11.05402418778432,-11.258056826658967,-11.357996353823424,-12.17955725434769,-11.049017732114384,-11.049881625194605,-18.504605374975224,
65,-2.115696175121741,-5.855130684276676,-11.561469365821354,-11.420449803351676,-11.388741380644586,-11.589143616568018,-12.367791376088254,-11.611547486599676,-11.612484096001541,-20.66786701382494,
66,-3.0623084161908203,-5.23722045259324,-11.563133793079835,-11.492627664974608,-11.558546352153162,-11.756963863336232,-12.40958772383496,-11.496507330197883,-11.501746200892379,-19.48221846807943,
66,-4.893277698476377,-4.695969004706407,-11.276629230800697,-11.336719407246738,-11.479583012580731,-11.635301991486752,-12.573601789398628,-11.274623142503735,-11.275691761091112,-19.468948514068707,
66,-5.881562431129636,-4.6263327258684175,-11.097341943742745,-11.233718188632311,-11.488184599732929,-11.729496671105244,-12.340700490899522,-11.120549831632264,-11.099039017793142,-16.260174401084125,
66,-6.443176037635066,-4.636056728092921,-11.00935386837231,-10.92933275119691,-11.110213828209249,-11.283167568174367,-11.974914035293223,-10.955009118573816,-10.957246488210332,-21.493473690379318,
66,-6.748718721368057,-5.566962782803959,-10.724129214804785,-10.945722896028672,-11.187708980544993,-11.407040163471775,-12.487155288252271,-10.699600110925724,-10.699280710718845,-22.428445467218392,
67,-5.539262389703648,-5.287939758306173,-11.163370077507127,-11.130801198014536,-11.28016349085436,-11.373913822777158,-12.255258085636006,-11.127928179481582,-11.127511313778689,-21.88927151503274,
67,-7.469188144966696,-4.954844663356686,-11.447125009299487,-11.485138729593308,-11.563315896567008,-11.739579603278539,-12.431192854619685,-11.443695173454493,-11.443671763639065,-27.78879539313834,
67,-5.2436255771510085,-4.698767015842781,-11.515234204621073,-11.705273356322547,-11.808122998097497,-11.990371529681209,-12.58604004902376,-11.376100394837687,-11.37282392727381,-18.864610935309827,
67,-3.631884277774136,-4.612433866640102,-11.368726989496034,-11.391005016108462,-11.338405519692824,-11.373565149717377,-12.056764890802267,-11.287925729521815,-11.286599912765105,-20.891621034098005,
67,-1.8603555329052577,-5.794815564408241,-11.501810447023987,-11.440658488643377,-11.65618888302231,-11.873086300057684,-12.862982305783557,-11.40979802184945,-11.410635326743472,-18.815722712524394,
68,-0.9622654419289562,-5.064804147214481,-11.186542503231617,-11.117487958861943,-11.332079689531254,-11.545724672109404,-12.7763128981852,-11.175810522265328,-11.173742875308125,-20.933980339663044,
68,-9.323178013868551,-4.845786000390599,-11.336220369400571,-11.342565723576183,-11.524840889688967,-11.65833617628648,-12.588744054091434,-11.278464014647934,-11.27718708498257,-22.520039441476065,
68,-5.387604958951571,-4.776746611485973,-11.400434127720295,-11.5577921924948,-11.72841887691002,-11.978110091121003,-12.556617353500942,-11.388858810893607,-11.389265328202846,-22.56606372915472,
68,-4.260632844681357,-4.722569881467189,-11.296519490619634,-11.226414054533443,-11.29510011749985,-11.443664355828627,-12.252181950837066,-11.2395593640607,-11.24090822606591,-20.849528514751448,
68,-7.811698725585137,-5.802976271353166,-11.318696787817231,-11.277317438852,-11.442955232685602,-11.6584792824271,-12.456834034689772,-11.211392144728798,-11.200900474917253,-18.838073090239064,
69,-5.0133950861220535,-4.971487918918784,-11.517448770678818,-11.644404580282673,-11.743283808247273,-11.891679407389795,-12.676024365290353,-11.498824600580555,-11.50072613331512,-21.94246407240933,
69,-1.1402757583247345,-5.070159565871988,-11.305238119127624,-11.166661878619328,-11.359760907212426,-11.499820649085041,-12.469983966340996,-11.289945616825204,-11.287435617772644,-19.837768263266216,
69,-6.841046723000436,-4.737589660651092,-11.071007751805395,-11.097006781047291,-11.26126970922013,-11.55633204465491,-12.446965477579296,-11.079854909323041,-11.079834220572579,-23.777606329463403,
69,-2.0764037266653173,-4.721145500699025,-11.087949475670651,-10.972944540958203,-11.23465580037544,-11.488308232406986,-12.132603932935591,-11.064173973113633,-11.063968066153551,-21.522579815371273,
69,-7.492966341929678,-5.549703814054193,-10.78989517112669,-10.847493302203292,-10.972907984242353,-11.131124708063854,-12.042613301287224,-10.721803741999226,-10.727064328286346,-17.817817831097965,
70,-8.597429460440098,-5.161669537492373,-11.405795205968754,-11.26790247257272,-11.410173003853227,-11.582317240113069,-12.446164880785984,-11.391175924380644,-11.390986899557717,-25.27263615311341,
70,-2.1491500978774813,-4.837319583487404,-11.194212513220519,-11.52815571390137,-11.585872150337629,-11.534585290901244,-12.234538184436344,-11.16426837004802,-11.16411380906303,-22.400155430157863,
70,-3.3779637608330604,-4.611910040707091,-11.316633422150904,-11.408116430973841,-11.59033170588248,-11.653678233312906,-12.420666714799218,-11.351886514993275,-11.349974242172278,-21.55744316089457,
70,-3.793703115445151,-4.591477060394282,-10.84753184288564,-11.024808424009771,-11.17943813403211,-11.38180789896891,-12.040778491557916,-10.759138657762877,-10.758126346914578,-21.019252817576497,
70,-6.3726642639849365,-5.646570934579121,-11.017455767647506,-11.094462872888522,-11.374344193198397,-11.500975679425412,-12.351874637061277,-11.019733487799707,-11.033504947540541,-17.430319451306694,
71,-4.637978688210018,-5.238826078329445,-11.14781498084438,-11.272939456530993,-11.429593046389073,-11.595922560679588,-12.49972883532727,-11.088375110371015,-11.088945081002052,-20.49466906703948,
71,-3.8099317532922083,-4.79006126382064,-11.149323919149936,-11.063771760403858,-11.20651451508715,-11.310565503292047,-12.272340692029557,-11.143000176850318,-11.14109070548347,-20.652830112023185,
71,-7.137823753559107,-4.715929179362691,-11.59098317947999,-11.766192084793376,-11.805271313576544,-11.849538246247011,-12.571662739726683,-11.577800076829398,-11.578369306202468,-19.419982355365967,
71,-3.2930380729758455,-4.621489472681483,-11.410472437700896,-11.523651257221706,-11.653874045676865,-11.739531410917316,-12.196679970623148,-11.297932628570328,-11.29942544318032,-20.282876655152865,
71,-6.073029363356537,-6.012942786967451,-11.048792797753222,-11.082073856996105,-11.36054690822791,-11.562623654160305,-12.432872534896836,-10.864242388312876,-10.864903069284956,-19.84149354326975,
72,-6.845182897968864,-5.0661334065242505,-11.504633921756815,-11.557921679476829,-11.675839918228064,-11.786040818457668,-12.29248136564735,-11.424545631687149,-11.431824391113373,-18.311117917431144,
72,-1.7077713999129527,-4.59937508835117,-11.208208368557436,-11.326412675319808,-11.512322102434313,-11.692146637521201,-12.436082742050687,-11.189032556411913,-11.191030664129144,-19.686140912243804,
72,-1.7510656863422334,-4.425123785776854,-11.328660406045522,-11.409733427827723,-11.587504155329162,-11.77222254148793,-12.410513190231063,-11.32041636080779,-11.32056766610617,-23.668728775798925,
72,-3.939128379175353,-4.554224663503797,-11.229535705861265,-10.964540859796463,-11.162949208724655,-11.416796381070222,-12.096543761035536,-11.146431391196897,-11.151038275254244,-17.56922423549482,
72,-5.177267446728623,-5.730202076794889,-10.572168305598257,-10.63164799234222,-10.77998011378099,-11.04083496073598,-12.574838637608448,-10.562560458698472,-10.562707526971044,-23.967239957953122,
73,-7.401255197153014,-5.121840051916234,-11.44108277288998,-11.356922764475186,-11.587917072739044,-11.768993206540118,-12.489116780244604,-11.347434713409973,-11.344113985237305,-17.77540723091333,
73,-2.638668458857891,-5.053636765156755,-11.547697948369496,-11.589604233172874,-11.773780627471133,-11.872890007473154,-12.523610841352541,-11.600333118046104,-11.600634295695585,-22.404760607782467,
73,-5.443030489518412,-4.713463064696502,-11.00372159429878,-11.069054870813991,-11.285460983770326,-11.535122513113084,-12.226588845105425,-10.993731884828248,-10.994021181945648,-19.625940893779916,
73,-6.011098924460456,-4.662265479376647,-11.27191340319998,-11.266783259370381,-11.482960641197806,-11.7081352578083,-12.113312148123377,-11.220726370557509,-11.222139385742276,-22.536121643306057,
73,-2.2554676450999223,-5.691609434954873,-10.663507489852702,-10.803617872265956,-10.975018213871149,-11.122075625795762,-12.212876516014495,-10.596263447295833,-10.59844208452471,-20.625192905636645,
74,-1.7456782822393506,-4.949765606099908,-11.283074753740552,-11.345558200719145,-11.566807227249571,-11.618677361074319,-12.7770833904487,-11.290633640270544,-11.290853588274707,-19.19214751668101,
74,-5.615883247203681,-4.872321687229389,-11.282154496419897,-11.184795736593474,-11.481392113198675,-11.61114266280861,-12.558047131566829,-11.255404578903246,-11.252461373385,-20.448586818451833,
74,-7.453079785061003,-4.751029218504297,-11.190126839135953,-11.252208220049623,-11.424528769373202,-11.638542526587301,-12.85111470624237,-11.195961872964991,-11.195808648928208,-21.828616081966697,
74,-6.376767956257323,-4.590283628492801,-11.098519696713584,-11.045885342471687,-11.269110319216134,-11.515894908024729,-12.373976485735309,-11.062839729643466,-11.060082760143667,-19.44450013757811,
74,-5.310021435852064,-5.810104239861413,-10.98008145893166,-11.22214229154306,-11.513267163293568,-11.756877424894363,-12.746900431213868,-10.858393795035422,-10.857464334851906,-19.331902261685464,
75,-2.9358758705972843,-5.007452165619891,-11.493451769952701,-11.567938587770351,-11.828048482615575,-11.986114271116968,-12.505227454139646,-11.434477618420265,-11.435168867136394,-21.894484084859847,
75,-2.963888757868056,-4.776899087340932,-11.48053666901077,-11.451711383951933,-11.566578049628331,-11.828856808581929,-12.314842933454889,-11.50042600117922,-11.501805657674554,-23.337266752228828,
75,-4.582537382487018,-4.6656948948648305,-11.24499177081446,-11.245287369596657,-11.397897261466621,-11.506198366807997,-12.550728371089578,-11.238046688044296,-11.238003915004978,-26.125164778496472,
75,-7.0231926410575545,-4.521057338506167,-11.017888866762622,-10.897266215571186,-11.199203498799985,-11.478254359805385,-12.312518981647521,-10.91939411588757,-10.919414729192475,-22.954546607797717,
75,-3.1344822760273034,-5.397013646134868,-10.542046109411077,-10.754579094131785,-10.972071317552814,-11.084041148703001,-12.168602697636121,-10.559169835905193,-10.55793298986853,-21.331045176130026,
76,-5.788229436520332,-5.329554411390382,-10.983227424940457,-11.18417147090227,-11.249799955024649,-11.392954540389384,-12.54259566617446,-10.913608190041158,-10.914729352614623,-21.417311408277417,
76,-6.49419720098546,-4.811898057966535,-11.706301530648057,-11.583675829352853,-11.776444630858363,-11.773786768253737,-12.534701075127758,-11.695817052052469,-11.695691571475248,-24.241014657206758,
76,-3.784343153713337,-4.5156543488140946,-11.214784448246691,-11.309464784836583,-11.568572818721453,-11.729086118267432,-12.617749932550366,-11.139499018245827,-11.139330490894547,-23.07611647987311,
76,-8.970073601189357,-4.606087870502544,-11.086686170256694,-11.102302869246644,-11.190574479203963,-11.246659161912502,-12.639543543786386,-11.04750654634693,-11.048954296321702,-21.13725081228867,
77,-3.091920877450751,-5.097706666076979,-10.793513314406189,-10.826853445796862,-10.938397457865364,-11.066357599324133,-12.06506813523476,-10.767080852581298,-10.769115572674984,-20.164456429247764,
76,-6.038719441505287,-5.123792737683752,-11.077647015223294,-11.094158171897723,-11.115224238472651,-11.380120753613303,-12.224969005515295,-10.96892144239071,-10.967587420226355,-18.858082586974323,
77,-4.294833380290547,-4.428881288488144,-11.119523130353159,-11.202984876063482,-11.328289046796918,-11.550942093268276,-12.192210250712503,-11.124907298405589,-11.124907293725038,-45.0301740563515,
77,-2.418480825854058,-4.511942244228801,-11.478739415043727,-11.44427964632489,-11.662998899838591,-11.749844954977318,-12.98638304363318,-11.4346486044242,-11.433313533535491,-21.874328450537906,
77,-4.228742888018928,-4.66360691147953,-11.336059813247385,-11.425875727951553,-11.697204231134574,-12.021155147352376,-12.927497747275297,-11.310513676297067,-11.310284497574635,-19.3931739334708,
78,-1.824348250344668,-4.962343502161841,-11.14276029051521,-11.241933195753543,-11.54641206375513,-11.746812234857911,-12.48215637466089,-11.04422001866876,-11.045338503091099,-22.283953353919813,
77,-2.223202573396715,-5.296803519740759,-11.535026491161613,-11.417813081413136,-11.618947370918551,-11.85106681522297,-13.13594759652499,-11.511706176854279,-11.511339948963608,-21.54452672678855,
78,-3.374723936590351,-4.558452021329873,-11.193253373549252,-11.27775840136095,-11.472846660868475,-11.646032904182114,-12.792306052601067,-11.200066141864037,-11.200066143157391,-45.02403997571999,
78,-6.91805306127768,-4.703968102268102,-11.302298493714991,-11.419108256574109,-11.616943697988363,-11.760538213615654,-12.64881278023822,-11.27905626005885,-11.278532010480655,-24.488793158223867,
78,-5.1355083559705275,-4.482390797551714,-11.282375264116489,-11.528460710572121,-11.731295941591625,-11.787952915081132,-12.437616245888032,-11.152192795200929,-11.152972211274209,-20.597844136148463,
79,-5.272082633680998,-5.102523964230032,-11.02537321823789,-10.922576787856814,-10.989554302483855,-11.144656515141078,-11.899785274724286,-11.00885911398296,-11.009100895218698,-23.355268125386292,
78,-2.917247340541189,-5.302356016420232,-11.388305827080828,-11.492056556942583,-11.607372941737298,-11.724801034800961,-12.37060773854887,-11.331084175709355,-11.33092687692125,-23.64074081250805,
79,-3.3536501979494853,-4.5179458009289855,-11.114732882471856,-11.169045735611633,-11.374568384045709,-11.498854857799078,-12.859372928030968,-11.095139001903313,-11.095138996915706,-45.06361446232845,
79,-5.850368741425089,-4.324271173490646,-11.294327004235377,-11.34166091589044,-11.508573293092736,-11.638891941235856,-12.548190651164507,-11.268594975198948,-11.268400702849082,-26.437919208991445,
79,-1.8982289000369286,-4.570095973026119,-11.404193302648185,-11.533068983775921,-11.772882908445661,-11.914477430869335,-12.514448969539744,-11.42617504590151,-11.426117470668546,-26.61577646892887,
80,-4.404443821719861,-5.0676234708993,-11.145939860902176,-11.191204388981449,-11.384285134491416,-11.323134777100632,-12.197653412325026,-11.131224037806211,-11.132174756784138,-21.20072640468658,
79,-1.630327660194626,-5.298725707811274,-11.667876887974993,-11.644808953727418,-11.772230940346729,-11.788733644840688,-12.60279795872109,-11.430359489257352,-11.431139851886314,-22.44475131284355,
80,-6.484642700579976,-4.7534920172436195,-11.331959723522504,-11.593430216662144,-11.86045792272259,-11.997568303183069,-12.7836742178255,-11.330686923243972,-11.330686918259634,-45.22617693936512,
80,-6.969868769709999,-4.430158144127151,-11.214784666467787,-11.256427961816934,-11.304755124313731,-11.47080016096779,-12.321661544405533,-11.159649940862236,-11.15992756924933,-22.71617424537434,
80,-3.500492258888122,-4.429030684978524,-10.9546209559056,-11.260453577616934,-11.519921526710377,-11.658402790350953,-12.373697255803547,-10.929115811977734,-10.932785500682911,-18.838772162587397,
81,-4.5519659824260055,-5.2804195876208,-10.922429069613266,-10.923882081788241,-11.034815145828402,-11.21403279825079,-11.856450501131272,-10.919491168296899,-10.918272762938335,-19.603266817388725,
80,-2.0366347257010973,-5.546879051558546,-11.558742716014118,-11.465984380070873,-11.649401551814645,-11.801496935160257,-12.743462636984896,-11.541890277652437,-11.541008188122218,-21.928127619782572,
81,-2.6422050285699736,-4.554916814392585,-11.156673619878635,-11.174909224931689,-11.441838810040762,-11.598459277806821,-12.39815275712414,-11.170490263425513,-11.170490257209975,-45.12270752863108,
81,-5.749056673131963,-4.329429994693274,-11.550638383827906,-11.514678383397257,-11.549608062034071,-11.653598206372921,-12.512158068223252,-11.53908261406108,-11.542371254735166,-20.47335009660613,
81,-1.1933362558850045,-4.3702225665139,-11.252028242903547,-11.368668180260755,-11.574822162689092,-11.753126223813704,-12.186027191441378,-11.244336578742304,-11.250980521650352,-16.39815417241013,
82,-1.6283809998740089,-5.072572381563456,-11.035149089964749,-11.113005584300438,-11.253435853498907,-11.46501498398164,-12.184058750952726,-10.980058317162737,-10.980656826789454,-20.64382233678418,
81,-4.800663300599619,-5.266587436030886,-11.595719933809873,-11.56433020983704,-11.81071014100031,-11.971498834487303,-12.693232270110537,-11.565716746944606,-11.565334188196475,-23.199646704775553,
82,-6.4440013210776685,-4.642769105008043,-11.623763761250142,-11.70420703356097,-11.864338098393521,-11.865304283063443,-12.642656076175184,-11.621858767905456,-11.621858783568634,-44.483089124851666,
82,-4.945219544235591,-4.454817386675062,-11.251274599593913,-11.304036922976081,-11.46283795271926,-11.521041578558405,-12.526135213304622,-11.224083592923712,-11.228340212244028,-19.62136681972931,
82,-7.6791419460226304,-4.56754017844072,-11.252066698337206,-11.227909418725037,-11.436608710364705,-11.579787776744569,-12.676484747178566,-11.22428118929525,-11.22647511327418,-20.584699836627134,
83,-11.609134548853048,-4.816228646516713,-11.061168786216768,-10.982756927763205,-11.184496657601274,-11.262845724239188,-12.323932645029975,-11.043432789728799,-11.042075804822959,-18.06445551139495,
82,-1.9282404611213035,-5.482584712951593,-11.477557518442906,-11.48323571460146,-11.662884133918315,-11.843487617877889,-12.427810885168286,-11.444566110016112,-11.444460245036327,-25.33894623849116,
83,-4.29279621677959,-4.563770664279701,-11.309188159780351,-11.42431784034481,-11.53825685160886,-11.710377774840802,-12.590099807890665,-11.309378391714349,-11.309378398806142,-45.536569940065526,
83,-5.628190308352908,-4.358530336528184,-10.88019931505588,-11.062531871031682,-11.24217499366498,-11.473231915214065,-12.484324504271763,-10.820092367397253,-10.820196376451808,-21.367517849570945,
83,-7.126186229734971,-4.53573331005377,-11.233505216609506,-11.338642167924727,-11.490503033821403,-11.67470656487432,-12.527810381311898,-11.197409244148483,-11.195689574928727,-19.240648694486875,
84,-6.851491480911628,-4.971924194298614,-11.119537168230332,-11.15218073321219,-11.302160686762173,-11.464291820662718,-11.87553771671613,-11.074666206960147,-11.075286363482164,-22.805367762383764,
83,-5.547879367921576,-5.416203537313336,-10.978727116126857,-11.033848321687694,-11.082813082022424,-11.192137474774679,-11.577957357341386,-10.977333556806352,-10.977401141144927,-22.496200401616615,
84,-2.7625497693226215,-4.696742293613497,-11.12155741601283,-11.247829453592095,-11.46636973113031,-11.65291426537263,-12.690169254567644,-11.120953350670343,-11.120953336223584,-44.88432029333437,
84,-3.122277101417459,-4.490632552801738,-11.181635135943491,-11.295739365767034,-11.462396800053934,-11.559890323709848,-12.392726383948206,-11.144084501375652,-11.14416150927262,-23.337189356470287,
84,-4.378063461002675,-4.304674958636326,-11.166407277912048,-11.386932317151908,-11.53900985948774,-11.658159444417327,-12.331818920630507,-11.160865663578468,-11.160939015854277,-21.947289799552028,
85,-3.3614688746613646,-4.909366003225204,-11.196179587646963,-11.18200651121918,-11.403146163971236,-11.512980513911213,-12.271552882254927,-11.164860939604903,-11.16523462956599,-23.596847171674842,
84,-2.749351167102566,-5.345234674430898,-10.971025292908122,-11.07140780692787,-11.276756515941495,-11.40205613266865,-12.47189878950898,-10.980972492313024,-10.98097249309585,-45.021314882216366,
85,-2.9641969835034017,-4.382873850312721,-10.59734665416341,-10.875106920077,-11.171533161066534,-11.411740474827415,-12.174493679728826,-10.380863085418621,-10.384694328048749,-16.380265874540715,
85,-4.436249958730777,-4.5873474358158415,-11.735391012709176,-11.717991893566229,-11.847300699497229,-11.92058771738473,-12.49744507841476,-11.644320787792047,-11.644840896587672,-20.858941569995288,
85,-6.4536586431552205,-4.464161174756852,-11.058187231345176,-11.305437652442087,-11.489775040304945,-11.649743153363262,-12.746185968867064,-11.077279810635877,-11.077428711884696,-20.304231600905506,
86,-8.546244317948668,-5.269127363968324,-10.98671423303056,-11.032455845573518,-11.203375793353793,-11.296536374111259,-12.519302322592026,-11.007382570959077,-11.007741359123614,-21.964696978579703,
85,-4.819065808091463,-5.521056938879778,-11.073714487137964,-11.166728856337063,-11.373811294370183,-11.510116111370287,-12.457134168962096,-11.07527476575709,-11.07527477037064,-45.11740712594088,
86,-6.21521501400131,-4.413245434187969,-11.165267408376451,-11.384990541211657,-11.578185514596525,-11.567736198270623,-12.536736819083732,-11.079144197722263,-11.077388017323248,-19.782267510768776,
86,-4.2262032479946186,-4.646181484070764,-11.207839713931627,-11.208366731336547,-11.230225084457716,-11.36559817352754,-12.241801878834801,-11.153975061343857,-11.153484395340364,-21.36055972719158,
86,-8.224946194326472,-4.363672315340282,-11.152981793919011,-11.187220815052521,-11.376087107748186,-11.527280367154761,-12.686558003153683,-11.171736613834522,-11.171817572472147,-21.015359669987358,
87,-5.2643105224852285,-5.1220752884782454,-10.769487372423443,-10.737021520739672,-10.940138081769408,-11.09119168167759,-12.279064089646962,-10.668625546819701,-10.670668026668611,-20.639691936067557,
86,-4.948624247261264,-5.4837589302465695,-11.395124028022455,-11.546656268907713,-11.702029014635983,-11.797014249064846,-12.731030345258944,-11.38582709684406,-11.385827093703824,-44.81368907186295,
87,-1.8333471751561206,-4.432171287366525,-11.085217221874752,-11.116950125444312,-11.293191976714628,-11.378019383769555,-11.996416202709572,-11.08804951044252,-11.0854362860578,-21.597480164283944,
87,-4.304441464690405,-4.5086482766565785,-11.299794244399848,-11.421694798538102,-11.546362424629242,-11.67765226462734,-12.550666325973326,-11.386444475359562,-11.386046999771454,-19.571613162971037,
87,-6.3502174358059,-4.568908361531502,-11.244227760793262,-11.458130541012665,-11.597096366002896,-11.800986579613417,-12.448640272654266,-11.261121101287502,-11.260404239195124,-18.52452144589166,
88,-4.980390011672256,-5.160200674405948,-11.122932098444078,-11.206488034741918,-11.310560705768943,-11.439381894927987,-12.046015835118816,-11.085926205536836,-11.087144038430257,-22.13061089599725,
87,-9.38354844489596,-5.771459950568711,-11.66549372682769,-11.729484483638073,-11.745289272124143,-11.855448559038155,-12.60492687459984,-11.682308195178473,-11.682308193345486,-45.3309693787602,
88,-1.0510607336192959,-4.380379882719778,-11.439104066813766,-11.65463485694885,-11.910450487229776,-12.095516520731257,-12.789607975470409,-11.427576771938933,-11.424563031104935,-20.010280456911087,
88,-5.262314367075107,-4.559108165784049,-11.591577748346765,-11.496007971663756,-11.62665841361601,-11.714021338783509,-12.37551521883543,-11.571290850372817,-11.57162507979883,-23.32464879818365,
88,-6.294963349976304,-4.582565744329878,-11.284787608179077,-11.469213976014181,-11.724430888269756,-11.923325019513593,-12.725223722497965,-11.235712040715942,-11.237255954219536,-20.700304465572117,
89,-6.0005768143375295,-5.125009482123335,-10.751594011280737,-10.724730872971737,-10.807453765918037,-10.936094477184161,-11.83548274049212,-10.616747458085218,-10.620126095421517,-18.756709518223808,
