episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
-11.650525230272907,-11.926191874634167,-12.3767461363844,-12.694800440933664,-13.050306313240778,-11.650921880115066,-11.650627782895851,-22.12110088898716,
1,-13.183739292664853,-2.7089434408111135,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
-11.806737269595338,-12.035086645340849,-12.432618888386129,-12.7534987346764,-13.388433898640812,-11.807937242413706,-11.807186596317582,-22.853102626370607,
1,4.548524951372883,4.887957426211514,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
-12.133198976486554,-12.346037895994208,-12.654356556504851,-12.882385819257992,-13.37547556187631,-12.131900594480081,-12.133306580089373,-23.176425964223945,
1,-6.830705097818724,2.433566775893338,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
-12.180613363700726,-12.425887137286926,-12.780610559808247,-13.012545495813104,-13.454938705902643,-12.18131445578787,-12.180578034123219,-22.902929654526496,
1,8.092001367238625,-1.0139439261746928,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
58,314.58409232419723,327.28390979007423,-8.260125610380197,-8.381183196495119,-8.518874266150178,-8.624968816281784,-9.116675156070526,-8.185794256289533,-8.180053334464576,-10.887839540204203,
58,289.26244205733366,288.09771908468076,-10.151337244186978,-10.10527699887373,-10.072487808987418,-10.060587429681743,-10.908921138291436,-10.124040765610113,-10.116779037256169,-17.225834769492668,
59,106.26205858658571,105.72174003495635,-9.612434415132519,-9.846862856123568,-9.870603142794605,-9.918897162189632,-10.314358834642052,-9.558605345667942,-9.556115588199056,-17.04010713731314,
58,122.83931088729841,122.80652894900018,-8.195738419287498,-8.261560593882702,-8.285378865470143,-8.21291090140657,-8.870734301898262,-8.070359370750893,-8.107745184738867,-14.505330576651927,
59,291.28811816617883,306.9633798113164,-6.935260446136115,-6.8322026355243635,-7.045341119420974,-7.035968750668773,-8.032571074883815,-7.024319200684312,-7.059310848329874,-11.625777848739466,
59,346.79065807490264,336.88939211428425,-8.611402960318289,-8.415432935732829,-8.574562615974036,-8.531770134826209,-9.157906363696313,-8.633653122690466,-8.537232563237003,-11.830776018939414,
59,303.3484989747277,283.0535133586047,-10.170749639222265,-10.282564891978193,-10.443870989786678,-10.439906807257191,-10.676163046213764,-10.184770408128166,-10.182424000501218,-18.78488817949462,
60,107.32378569114475,106.00364855728293,-9.380881375535235,-9.579498639815265,-9.572283049527888,-9.601401487413101,-10.29359951242806,-9.40342666470962,-9.407468220965837,-16.039816540178496,
59,120.54659574437717,123.15095138267284,-8.114368106703724,-8.04304183857829,-8.080780028512711,-8.209550456869893,-8.818909626216177,-8.148720870036604,-8.105377691843275,-13.212427438535938,
60,304.40621495537624,310.0922322285448,-8.055605425863215,-8.097156136450094,-8.144915567820222,-8.24604253137388,-8.619200214784819,-7.4793268879425145,-7.489374872781079,-10.32576700608463,
60,328.37505164589396,335.58531484121386,-7.914958857191489,-7.938863379523047,-8.168233378225745,-8.230997832723439,-8.921593323735424,-7.924192280460452,-7.911329962508078,-13.077561779668343,
60,298.0108756610914,270.0546632817578,-9.866882719713495,-9.922108263125011,-9.91989959195991,-9.886908379828933,-10.029924647607537,-9.8608063954236,-9.865657829414014,-18.346826875963117,
61,104.03089184711384,105.56330672527528,-9.565745147973008,-9.697009534260626,-9.61956022255577,-9.887813938982417,-10.20226582141794,-9.524914190658253,-9.526971908366091,-17.818650901198946,
60,118.30896699260092,124.12965679317851,-8.32976495287781,-8.446329175542262,-8.55436907830759,-8.675465656502226,-9.039544355787859,-8.342742691628828,-8.345301976798881,-16.041286204016135,
61,308.3185971568828,310.9414041828908,-8.088421975917555,-8.11890149998377,-8.193873300250136,-8.425580117660735,-8.991250555452416,-7.935199977675613,-7.975352674436146,-12.268362988000112,
61,345.83151545691294,336.3814410426269,-7.731328039582514,-7.689962505490182,-7.659276908187048,-7.821402849247924,-8.632434072048905,-7.686539182422651,-7.753414284003229,-11.901493424442243,
61,298.2857268204082,256.95698705149,-9.64610239212966,-9.833423845411328,-9.78889526914603,-9.862901260250757,-10.399314938924565,-9.660495444436165,-9.658656768130182,-18.84689223656173,
62,105.22612872169363,104.15889431810744,-9.643675892631853,-9.838414305826417,-9.977548940076172,-10.087984473198203,-10.350706772090506,-9.740886933986552,-9.745340013352951,-16.94448161730461,
61,126.62148424341048,125.17715347080797,-8.832941373930133,-8.76300623901831,-8.896753896125894,-8.773232795458725,-9.373318811488293,-8.740234538859408,-8.751479442476551,-14.850509286915313,
62,320.32842296170537,313.4478440004298,-6.914622844117624,-7.096258617918862,-7.150234885651292,-7.190335599015281,-7.7283649827963785,-6.973311264529765,-6.957160522342117,-12.317933653676631,
62,341.82628040596114,340.77558960709575,-9.860211169735338,-9.876265621889111,-9.948098605969172,-10.04797060509918,-10.453395616536865,-9.833320989310218,-9.834127252685613,-18.05852894034017,
63,109.02760446372555,111.17365774294035,-8.008463900557611,-7.929023443889672,-8.206373406641921,-8.211235907373533,-8.419519943312205,-8.040716647023073,-8.055971831071721,-12.845525013934594,
62,295.27131708061717,264.59783551371993,-9.603606083992538,-9.838648690840744,-9.994397761525494,-10.06714688277891,-10.876904401001559,-9.724790815355595,-9.720772692355112,-17.47316451902932,
62,119.05420500011725,121.0693264429363,-9.638479483391395,-9.670106143833191,-9.758141294311404,-9.934135149792892,-10.503906804504282,-9.479649623906495,-9.484960800442847,-17.6695420876185,
64,112.89962831722924,112.69922256095987,-7.3679515909048074,-7.44707214421856,-7.509262669701237,-7.5495383981998305,-7.8856869634067515,-7.320799977676476,-7.3105584863830915,-12.832571637148169,
63,354.7206476795148,340.3391570774377,-8.243218121978215,-8.18911158261385,-8.355662006847608,-8.491374837116611,-8.838840207462013,-8.109858528526749,-8.146738378627125,-12.82137515693551,
63,315.56553729613177,314.9021108649603,-7.7915153722550325,-7.932075080640471,-8.065123132441327,-8.040318686065934,-8.744375521518975,-7.711283422360406,-7.71736144434306,-12.240735062043644,
63,276.3963940444906,293.1324561015434,-10.019877862731146,-10.316213594023518,-10.041969465517798,-9.944167897095694,-10.28879821124156,-9.996867666433992,-10.018420142482327,-16.355185752095213,
63,121.39779661926342,119.66980010063102,-9.424831232687021,-9.635190179784834,-9.542457765247715,-9.63209757101246,-10.555246471843395,-9.461165589949696,-9.46027858635329,-18.68734486573867,
65,114.4247150601134,115.06734839538306,-7.503502998671751,-7.822554925509411,-7.732152646567953,-7.940206148226343,-8.320867005804187,-7.383928124989519,-7.399502651598604,-12.43588138176745,
64,344.37820270914307,343.3219845107499,-8.037861210662617,-8.083360279151435,-8.13907471914557,-8.247696607211877,-8.599142292817847,-7.9809391522368145,-7.99929662752878,-13.238084310382721,
64,313.27549941358785,316.53169692501854,-7.987671151969677,-7.611617208204018,-7.898722712492231,-8.14925798593958,-8.458367197153276,-7.930645737537237,-7.944080310701422,-13.23669008995888,
64,301.3290433402878,281.8731213193363,-9.065304942533091,-9.22837514050728,-9.300142205481595,-9.247378456463995,-10.020270612436024,-9.14544713642874,-9.148393731135137,-17.49802734374158,
64,126.680026986212,120.8211967506661,-9.83071798931573,-10.017100197892683,-9.91800641041704,-10.066184842625782,-10.2133617695907,-9.869574857861357,-9.872606585029576,-18.19441984055849,
66,118.50010753838394,115.33513411673286,-7.314024785146676,-7.2440613769258135,-7.38808094621571,-7.436163929067129,-7.906041357774415,-7.259554355420632,-7.278565087166293,-14.064124996784637,
65,316.9190021223645,325.6461321984002,-8.426668198419083,-8.658825724014056,-8.678649685656904,-8.971010826851161,-9.75351097392234,-8.328191223733159,-8.34285898983947,-12.046394307969111,
65,300.9351996073829,314.8883751339562,-7.582399947615929,-7.68547126529526,-7.948131953003178,-8.000286939235046,-8.431389955449848,-7.568618027915154,-7.586514718493697,-12.15067036943675,
65,302.0602700041746,304.7626027692486,-9.381564904878468,-9.66214868849071,-9.765586787018375,-9.762807698231759,-9.983169456787806,-9.328171870994565,-9.330502710299609,-17.57408668178992,
65,128.27785022160947,124.13284916613368,-9.916799168632902,-10.04874931889897,-10.214548442194912,-10.120574771825735,-10.564063359788346,-10.015061375084994,-10.00666189465707,-17.985577928313244,
67,113.84368662492636,116.08659720012153,-7.080978792377239,-7.039307902745872,-7.1154585929375385,-7.1189511273762625,-7.863457562182096,-6.924776736814761,-6.961240787917605,-12.11513540990955,
66,322.7191631915731,329.82119844743966,-8.267676538829642,-8.444846236388644,-8.460969895540911,-8.421185861493079,-9.306894770507734,-8.014908320246692,-8.071977555471445,-11.067900877491272,
66,324.81025221467587,321.7757264339423,-7.750242363160393,-7.636990595307726,-7.676140102101399,-7.757140456431373,-8.216177638902217,-7.745746511622852,-7.7601224565376326,-12.897091317861957,
66,301.84845149096253,282.21944360845254,-8.892660435085695,-8.966496140132566,-9.015460543010395,-9.123709710953868,-9.905054740865697,-8.89438438420402,-8.91961401857253,-15.371359625796481,
66,127.87514269035199,125.27788643693991,-8.987596053825145,-9.030398885349134,-9.041655546698802,-9.13616011733461,-9.665842734120822,-9.050499069571616,-9.050941648460515,-18.584856568767616,
68,119.91924968900499,116.79823871347158,-8.225817214943435,-8.310947077466167,-8.473239120031558,-8.420015744877064,-8.791190349763806,-8.228007326819586,-8.223183642163788,-14.11340314366285,
67,308.0187571983061,314.9298012078786,-7.254661871630331,-7.272847654540442,-7.2890212687510285,-7.419812308403035,-8.154911851978515,-7.131882545264393,-7.164030487952799,-11.52911930761187,
67,324.05780174820467,322.58303106788213,-8.047262049091914,-8.055424712722758,-8.232496602244765,-8.15983744100717,-8.677989398812844,-7.817106618122175,-7.831280983820259,-13.268738250689866,
67,293.33302620127176,298.4324812217646,-9.066730600071628,-9.523619700506211,-9.362063843249814,-9.509153746289517,-10.00083672401547,-9.15527714760428,-9.118865892460512,-15.193560172911745,
67,124.39927735480164,121.56700634562223,-9.142592947825971,-9.16786070660726,-9.3330278971809,-9.469544081125644,-9.917459628313885,-9.143611885829607,-9.14453931818458,-17.208518014280962,
69,123.07998500271833,117.89835552377227,-7.845645219818837,-7.9654916256732085,-8.14076573268948,-8.226288642688571,-8.920127616320242,-7.874066244471898,-7.871492881625685,-15.047383230289325,
68,324.8098817332018,315.03071897796775,-7.186198873889751,-7.198895169853747,-7.286125173773354,-7.433751947171531,-7.574903814678291,-7.1763521605354645,-7.175578330744077,-13.021113994911277,
68,336.70853229974466,338.469065548489,-7.974096491650856,-7.984145417928177,-8.01328413878245,-8.072545587089616,-8.495635649723631,-8.006026499829774,-8.016215866797712,-14.15083779695375,
68,299.58164607386647,298.08176654301843,-9.02001569465257,-9.06781539048896,-9.107852212352714,-9.248756200781756,-9.916739286131547,-8.932420437705696,-8.923722950132174,-16.47993506597396,
68,124.97027218974092,123.39803324334068,-9.06850208232022,-8.949781375892611,-8.88145834165363,-9.016369575223848,-9.93209319530921,-9.079309740308883,-9.075984443041728,-18.80460618469583,
70,124.62019774344371,120.61527166727652,-7.924065692418823,-7.984264563938181,-8.118924226118331,-8.181069554317684,-8.796682434255029,-7.833251309618769,-7.836670999083663,-14.496821874141782,
69,312.2694672743395,309.87082612748355,-7.09213385490153,-7.166661923054756,-7.2356079408237175,-7.262648657599367,-8.182063497881717,-7.104020418090345,-7.087795689478497,-12.326514709626249,
69,320.57054314114873,330.5236692573585,-8.183845914506522,-8.387432742886748,-8.463188933437648,-8.572046835403123,-8.821789146083752,-8.17995836053172,-8.171759258820968,-13.10986970876668,
69,295.4629705117391,295.780356667687,-9.321589442341532,-9.436735786732973,-9.561913475860548,-9.717541877085996,-10.494146512016087,-9.380859493217883,-9.390790296975663,-15.156527839718798,
69,122.73707219933759,124.07858300850097,-9.330637473244117,-9.44610532285087,-9.522779749815776,-9.378430375752458,-10.325200805751642,-9.38074198982913,-9.387497627506654,-18.49994016708119,
71,113.74544800679406,119.268228353394,-6.929921799016731,-7.038300107702416,-7.104943587380637,-7.163667430953292,-7.6903081972648195,-6.805312285504874,-6.797034457599282,-13.449928457450092,
70,333.1580133802843,332.2758715432276,-8.332907274056778,-8.278239063168197,-8.32003110059274,-8.468634971286857,-8.981991071193583,-8.3256742795069,-8.342541467654778,-14.864225820117186,
70,310.45744116796317,306.2473722673472,-7.962934214306887,-8.05716492665889,-8.268243816833566,-8.228108728634405,-8.402560251918775,-7.69488302880946,-7.703659505808791,-12.709708810774613,
70,289.2118684446944,295.03500751954067,-9.1391901009675,-8.953513546423693,-9.06504019849749,-9.153469249353158,-9.554797128365351,-9.251551009899421,-9.254212058950154,-17.30292279069218,
70,122.67392339456626,122.82568307084503,-9.13012752015915,-9.305450170954744,-9.517385419829766,-9.516186332149273,-10.025435369325972,-9.101013331933771,-9.10222210474271,-16.31625688027237,
72,121.2408459679364,120.76717935793356,-7.255114549969243,-7.305896787202413,-7.551346632574253,-7.747692862473388,-8.269164498766303,-7.314112298817704,-7.310021680884116,-13.315595665992001,
71,329.83405961785206,337.7452045428202,-8.164048183062812,-8.197849119082397,-8.242876410096134,-8.195517246298106,-8.73538656709988,-8.127164271614918,-8.113885731088649,-14.785797128396432,
71,301.413910979846,306.55525397497775,-7.591333275131728,-7.22486364657552,-7.482278247530013,-7.695253852129349,-8.297325087025209,-7.52654095329301,-7.566755965106065,-12.141590317767111,
71,300.16569100654436,293.70253789360197,-9.319764991028844,-9.558630422155899,-9.600082091502994,-9.692920140293882,-10.489869496427099,-9.332005207487256,-9.325007292092119,-16.8732219791062,
71,128.3951557642504,124.75167799731739,-8.901746179726,-9.099167392178746,-9.117460935851708,-9.235275053465864,-9.724698920478366,-8.95554245517466,-8.957879300500375,-18.2404521519658,
73,121.27866740813046,120.96076797536031,-6.9528505047143465,-7.0235304943954,-7.1046279587143,-7.1666035566899495,-7.534985807330101,-7.008821306229231,-6.9804966043099705,-11.78794648502842,
72,339.8165106404363,339.47865604355206,-7.95206030317742,-7.989506495076113,-8.299309123087808,-8.382345028004245,-9.02231803381274,-7.8270059579502,-7.831209419289619,-14.755211603629226,
72,308.29291879317907,305.21321288419904,-9.449262080744983,-9.531378576291324,-9.587952860690498,-9.640577778195285,-9.987209252650535,-9.383157740629317,-9.390406576070514,-15.915560073041426,
72,117.46297777080436,122.34095947994079,-8.000790490776444,-7.994241194339686,-8.046560889887854,-8.327086763243962,-8.599103150776617,-7.886763618083826,-7.922520016480548,-12.36515660010689,
72,304.1757509021408,283.8292472988212,-8.814789702958992,-9.060630946085347,-9.253330661278738,-9.419011783731861,-10.291538134698065,-8.835332119995755,-8.817224685238125,-15.627231941787667,
74,126.28307823858714,123.26654691505757,-6.731309754318439,-6.760037486321775,-6.824383277704167,-6.869990829722309,-7.6290771666831265,-6.795768510836066,-6.746686956152985,-11.61995221259912,
73,317.9128161994286,326.6080254127103,-8.008514287911238,-8.10439725126947,-8.347652271244351,-8.437970637640145,-8.632204437843294,-7.98994319433458,-7.992884092940137,-14.314014804527993,
73,305.4019123508622,306.14197486932574,-9.38434560893084,-9.319551472704514,-9.31472180789671,-9.535960420674344,-10.427731626289674,-9.425485604116023,-9.432060672778842,-17.461622114604225,
73,126.46741544061425,122.45770076086939,-7.713101850505829,-7.730304368770194,-7.9641162714651195,-8.189596900540478,-8.592198249848176,-7.697331364646222,-7.695362413210983,-14.104258020385162,
73,293.39332037497934,291.1552924646003,-8.879883773650317,-9.051015797794262,-8.924845541552909,-9.143799998082237,-9.859812027097304,-8.829660732390522,-8.827490398126015,-18.01086815958513,
75,123.43396723224629,121.35402958242562,-7.229159142792825,-7.200700806673198,-7.261308875195611,-7.482921182804589,-7.909608287809763,-7.213470876164841,-7.245979766782799,-10.919310706369806,
74,324.9825584531861,329.92691409628304,-8.046310880466525,-8.234366886592104,-8.185681353905803,-8.14386347951169,-8.417050053365145,-8.021419641119238,-8.013206412181573,-14.686205148835732,
74,302.71832662507126,305.91139793224494,-9.481659267539724,-9.688500650291465,-9.533941926516475,-9.585707774233127,-10.204041728530894,-9.500118408182532,-9.482112219307268,-17.101284087743146,
74,122.13682716984819,122.76944558287094,-7.718060524370854,-7.793424904409865,-7.871542390804957,-7.977363503758545,-8.173685279824362,-7.624460543037894,-7.642069107414717,-14.089338868799395,
74,285.60290551742247,290.6217085639708,-8.780734189909634,-8.788314048415982,-8.960205326055917,-9.178245159426654,-9.463316848672253,-8.83330014415011,-8.827292195542654,-16.633345339685917,
76,119.35329185615012,121.65908365068461,-7.171216505440178,-7.233573364280464,-7.4435267565829415,-7.4845132994571255,-7.9578547743405235,-7.108151474575219,-7.128234857718997,-11.969091975328254,
75,319.91023020457607,326.70498103340407,-7.911124487813538,-8.075579580902168,-7.953593066456818,-8.007357789005225,-8.629850909825194,-7.886141479050333,-7.906743625312386,-14.76229404166676,
75,314.02912683205085,303.7887977700367,-8.854757978497597,-8.90858141876658,-8.870857769716396,-8.969043368993367,-9.362051881579994,-8.846031934222731,-8.837017046426954,-16.87688955371538,
75,122.2383013049644,122.8136559700908,-7.398226916500221,-7.481701738912131,-7.604402786223918,-7.574789835710704,-8.462338076533406,-7.377746006120544,-7.356395401079374,-13.532244126965086,
75,285.8870177528078,292.05343258268863,-9.212303243600815,-9.229476639652194,-9.379656312428692,-9.246405881828133,-9.603900069130022,-9.304779960798605,-9.301764108461134,-18.820756617369156,
77,118.45470900989268,121.37888755294435,-7.355916083610287,-7.432361194877108,-7.3568153450288944,-7.305846950767837,-7.911624851824115,-7.223355529499806,-7.191357020410768,-11.734036560422396,
76,315.34720739805806,325.36870223652556,-8.000278150330802,-8.125516821619136,-8.124052653365224,-8.337951743079984,-8.802893906386863,-8.028441855750057,-8.022836814378886,-14.195408787674248,
76,301.57689852899136,304.8665131883821,-8.589786501464333,-8.642360136057304,-8.811263229209528,-8.827884274543123,-9.799068449503098,-8.634767540575893,-8.636778985265957,-16.876125636411032,
76,126.25730570767358,121.31602736485169,-8.029088641735694,-8.068757842959373,-8.324697967690343,-8.558982649606971,-8.534854971037586,-8.012865864818117,-8.006180351030524,-12.349998289618306,
76,278.3845901400576,286.12706912120984,-8.601071381211511,-8.74183270344219,-8.888028510025643,-9.076143712382361,-9.445496914841415,-8.630012519339369,-8.626614410740173,-18.07815157720991,
78,116.22082825983371,121.42644694998849,-6.554145089381279,-6.490535859523973,-6.5323312232957855,-6.607070966842131,-7.198752530870121,-6.574955498292084,-6.585981243275806,-12.43528476268411,
77,323.316211402956,337.3069434279232,-8.27087584066533,-8.07206993280811,-8.079432075636662,-8.23062738392454,-8.643440492853395,-7.954432438471359,-7.979253750129146,-13.211060482577349,
77,306.409274220327,306.26062709231985,-9.290257265819111,-9.282005827139702,-9.250102341049228,-9.479332319455601,-9.97826641878629,-9.230237010455776,-9.237507457571832,-17.16528258642807,
77,115.14585383789539,118.21552266999487,-8.059451274524708,-7.9129591504111305,-7.997041824132847,-8.04012072095055,-8.756269704371064,-8.061613079314766,-8.071028940793587,-14.86544199762017,
77,292.2836307096531,286.89432769340436,-8.506746212505146,-8.624239735164435,-8.77658547869245,-8.749797706955622,-9.596799627978774,-8.539369250343642,-8.53721802289386,-17.628146544696204,
79,122.18489215936069,121.76047206403449,-6.987219563275454,-7.018532464804099,-7.226374033282454,-7.342922431783346,-8.110628512668976,-6.874159071941689,-6.899570047149426,-11.53201447357843,
78,345.4775239136257,340.10990271104305,-7.786318540992383,-7.913705486592724,-8.034640925666906,-8.051846779841947,-8.651384983169308,-7.771957646489404,-7.829671668715383,-12.079375328029778,
78,311.7282336314972,305.07758713322164,-9.005194879082698,-8.96506553227879,-9.125811684741729,-9.246029412997975,-9.821789910382982,-9.18952176673992,-9.226923196540497,-14.652105857050271,
78,120.27988901129716,120.9637231295681,-7.61049581443046,-7.755658447150508,-7.827460169814532,-8.09212324448713,-8.643353280722353,-7.535895789814246,-7.541888795170564,-12.781297174050824,
78,294.26788743971224,281.8743992332987,-8.895508763759722,-9.056531838123128,-9.011506869687775,-9.142138792478095,-9.38666275962875,-8.943897363842451,-8.94117804120314,-16.240712742793228,
80,117.59706314224799,120.35006485146044,-6.499293208283666,-6.52183103558372,-6.648526383179751,-6.870024872593768,-7.489955067552679,-6.336745281190249,-6.322416974894721,-10.732924574731287,
79,310.2132178352897,329.6140252881631,-8.321196819929298,-8.19680880438619,-8.551254519872193,-8.661015060447275,-9.270336198957747,-8.283897038431052,-8.282017490130036,-10.756033283191442,
79,307.6028061259123,307.5428404667083,-9.227792220797237,-9.262323821107936,-9.335037566414266,-9.568819324989738,-9.872042966599434,-9.210713861203812,-9.215559467372016,-17.804811417375873,
79,115.62862768267087,117.99389788987502,-7.642804530650004,-7.688572598323469,-7.706659899342199,-7.710742277535456,-8.303963778177522,-7.642105327097519,-7.652004505193868,-13.218404705451757,
79,293.59307838928737,292.9702623780518,-8.74509474616633,-8.979040410009642,-8.866879451110982,-8.896574177969915,-9.79100344531356,-8.67914594604041,-8.680845785085424,-18.117123339061617,
81,122.90265116423632,123.09843187495551,-6.825034271003774,-6.812345318404014,-6.617214235608337,-6.697488451075711,-7.331721241709567,-6.506111084382558,-6.487462860420008,-8.961725192413576,
80,326.9378280993543,332.34969814709183,-7.781338973452733,-7.889170269461356,-7.920635213429633,-7.96163991873303,-8.895271472148329,-7.715829364364092,-7.72927113149804,-13.003453473178432,
80,311.278793839245,314.5615338195458,-8.94728233042902,-9.081724356105692,-9.012431651121531,-9.237504124610783,-9.811269349034992,-8.883460447795775,-8.878094771398416,-16.19629933575955,
80,123.07259383717737,119.23541558737284,-7.440817023031221,-7.684020160019535,-7.57434874847633,-7.578736166078437,-8.145653136716302,-7.445087732266825,-7.445320451244858,-13.130696104569944,
80,306.4746754520261,302.170296187629,-8.253827594566124,-8.371397687803578,-8.341381252692218,-8.482082883673817,-8.81857028093904,-8.190813590245508,-8.190492523704117,-18.96226387742269,
82,128.6927152144155,122.34744538222087,-7.38129022100533,-7.422577558457048,-7.542599465224149,-7.5843347322751,-7.849061166341658,-7.395245532600081,-7.403590670182166,-12.579498722796467,
81,189.23793051678342,314.82492068460556,-7.98534358721982,-8.165306791778514,-8.215711297418569,-8.185875393205,-8.64331123125771,-8.00800448891125,-8.00023214095334,-13.681927123393859,
81,312.95170593110146,314.29221706541233,-8.613620709077388,-8.546595901576032,-8.782967257493459,-8.941126197299713,-9.3390300573208,-8.578138482828543,-8.580987264713038,-17.630417187104136,
81,125.47108448390073,122.77051417124218,-7.098541014386982,-7.028295932776138,-7.21455555974822,-7.150912555038025,-7.8679841446272265,-7.0910816841373725,-7.077692916476607,-13.048346614314456,
81,282.53096119384696,294.40443784842097,-8.392473959625837,-8.3683968387538,-8.374955086012985,-8.447116054290388,-9.562712071639575,-8.332443627724908,-8.314838868370243,-13.911616596421627,
83,129.72695541039803,127.25898024301416,-7.676208321911098,-7.6066247205108,-7.588662558953754,-7.712409041726875,-8.24374785176146,-7.593620427133496,-7.651778834084174,-11.959569349191764,
82,342.72720302111946,331.92815854465954,-8.445819980907409,-8.421375115396392,-8.684078086991823,-8.721670532803286,-9.060236947427914,-7.966764301350281,-7.976403373923712,-12.266944687922745,
82,340.46530856757295,296.686691479172,-9.150167074228806,-9.020772430056258,-9.120103771542881,-9.296981003453105,-9.786127401581611,-9.032433454749858,-9.100932817234137,-14.015905443751027,
82,125.13087550523818,120.56435637370113,-7.489564690108417,-7.4431697649891255,-7.3615794067525915,-7.364592027129322,-8.481494040742394,-7.395174917083809,-7.294896214341738,-10.882423425908891,
82,291.24239879574606,246.071135256139,-8.143819917095163,-8.39802272218325,-8.400045214282576,-8.559598275825998,-9.563454025223756,-8.015852540426417,-8.010565601528494,-15.629504869728466,
84,126.57858658964385,127.30780812215464,-8.385861714484635,-8.365701707550546,-8.424008363814009,-8.64334326183897,-9.240463885512364,-7.972334079762618,-8.087354679614755,-11.155970589844442,
83,310.3336208122057,309.6038556051352,-8.459202587651852,-8.31861166756142,-8.252691538635931,-8.412537771619844,-8.913939162613921,-7.804401798029574,-8.01167525794055,-10.518084697842086,
83,335.13527649830013,320.159655402615,-8.721603971358668,-8.808166779132305,-9.072391038296091,-9.062209842827876,-9.48883065131411,-8.709582853026728,-8.714204243334501,-16.549022813857786,
83,123.89309043704537,119.25535400417195,-7.233921576516142,-7.238157263692886,-7.268138490071935,-7.350153309710937,-7.921220242892822,-7.273983952548382,-7.2951768485611685,-12.63380778646071,
83,295.26695262905093,295.75325801382724,-8.074694879775173,-8.215582488224042,-8.372805219951474,-8.546087875632548,-9.192690168886939,-8.129184283274936,-8.11820134359,-13.983162485322346,
85,130.7854954932133,126.9295640336449,-7.621109261169471,-7.643903979896283,-7.614242308301525,-7.651605423226755,-8.264102853117029,-7.506712974486383,-7.523253578410231,-11.243332141956122,
84,332.32581088903686,288.71734205710493,-8.38662955751871,-8.369479339821318,-8.49372453018194,-8.510786664374633,-9.011983272008116,-8.32631065018662,-8.359363605877105,-12.025586256928536,
84,318.29578543654293,308.88335810615587,-8.76527734742086,-8.77020457000526,-8.962945777202098,-9.199645139616361,-9.896102688242879,-8.748952647277827,-8.74053126158845,-16.47326369353547,
84,127.9964450530886,120.7770497134833,-7.032017496111805,-7.026708850296161,-7.193725580381425,-7.27153353218324,-7.9990783472988065,-6.978941672034824,-6.923817300101179,-12.529427941431717,
84,293.4161686916225,294.82176858707,-8.52386518669696,-8.67179365745877,-8.733718544451596,-8.894076463540424,-9.218502683380764,-8.52471521803763,-8.5275006667523,-16.18381288371814,
86,128.71536698423205,126.84356977916579,-6.686513286500586,-6.860965774370214,-6.884953407678255,-6.890620407772399,-7.469294139122313,-6.703836445680151,-6.714698842824488,-12.592275456133198,
85,261.9419897488937,313.77039558557556,-8.55125977928905,-8.740805978157518,-8.891158096900815,-8.944407931656695,-9.206581462076496,-8.381679256755723,-8.388335199736986,-13.6173460055566,
85,332.57792343655046,303.94447604353707,-8.21390289511451,-8.469535480993576,-8.421192640520328,-8.626878650133117,-8.92415662498393,-8.300983492402578,-8.287573196770172,-15.31382635168991,
85,125.49723603273853,120.50569035351188,-7.2859932502391835,-7.256267847720118,-7.299810462753351,-7.422307177570282,-8.101027344886175,-7.2282800154589575,-7.211236706387222,-13.933995051920268,
85,297.45382971436845,292.8628826018452,-8.04947695010853,-7.9927561533125475,-7.9956262458492775,-8.086345012161093,-9.084712617338571,-7.896710090492772,-7.900039094410116,-16.511276850807032,
87,125.61418860256722,123.3900244411299,-6.685525319058042,-6.829699354259288,-7.033447367993148,-7.129591806523983,-7.519117752292032,-6.64129567724092,-6.672248945695932,-11.479190067602135,
86,356.99473746274816,344.2212301043508,-7.98722874549828,-7.930970852164036,-8.198979790567662,-8.425720434541164,-9.519133194297197,-7.908065581077818,-7.912483821391178,-15.380930403323866,
86,110.98101897532676,119.2131700727998,-8.087284260313659,-7.969982005072183,-7.965848248290037,-8.047683245595174,-8.699903555820002,-8.002347001615941,-7.998900147656706,-11.97743798240761,
86,319.85310619099454,322.160236841439,-7.51267149273742,-7.774411477278391,-7.6492468952519035,-7.710709960704882,-8.371766294127728,-7.484745258702049,-7.4978797126070456,-13.237454355491606,
86,291.6032910850494,297.9640622240128,-8.894378271208474,-8.822571329510753,-9.086965238946734,-9.043512649874366,-8.885080813317028,-8.905097083005122,-8.904915008922138,-17.540756572488178,
88,118.6276879796556,122.03288706638018,-6.645908940470217,-6.6130527359217695,-6.734913217426551,-6.837756836909654,-7.3639103141291615,-6.469793531693333,-6.468793063451457,-12.280086734348503,
87,347.3191130048083,326.13080477509845,-8.53853572971798,-8.561417926610279,-8.742206766783232,-8.641194617860108,-9.627289221361433,-8.548487613581617,-8.53608184189277,-15.559076525838124,
87,127.96359864530484,124.75792416055961,-8.183655348449948,-7.74276301504544,-7.901612206582362,-8.26006373839196,-8.91776925262845,-8.2340413304417,-8.207000639806424,-11.003793897019882,
